CD_ITEM,PESO_ITEM,GORDURA_ITEM,VISIBILIDADE_ITEM,TIPO_ITEM,MRP_ITEM,ID_OUTLET,ANO_ABERTURA_OUTLET,TAMANHO_OUTLET,LOCAL_OUTLET,TIPO_OUTLET,VENDAS_OUTLET
FDW56,7.68,Low Fat,0.071010513,Frutas e Verduras,190.9162,OUT049,1999,Médio,Local 1,Tipo 1,5195.2374
FDY14,10.3,Low Fat,0.06998190900000001,Laticínios,263.0226,OUT013,1987,Grande,Local 3,Tipo 1,6079.4198
FDX01,10.1,Low Fat,0.024159767000000002,Enlatados,114.715,OUT035,2004,Pequeno,Local 2,Tipo 1,815.605
NCU05,11.8,Low Fat,0.058975504000000005,Saúde e Higiene,81.7618,OUT018,2009,Médio,Local 3,Tipo 2,966.7416
FDR27,15.1,Normal,0.096491904,Carnes,134.4942,OUT018,2009,Médio,Local 3,Tipo 2,1854.9188
FDZ51,11.3,Normal,0.054507422,Carnes,96.3094,OUT013,1987,Grande,Local 3,Tipo 1,666.4658
FDH47,13.5,Normal,0.128709014,Alimentos com amido,96.1068,OUT013,1987,Grande,Local 3,Tipo 1,1846.9292
FDA21,13.65,Low Fat,0.03596071,Snacks,186.3924,OUT046,1997,Pequeno,Local 1,Tipo 1,1665.8316
NCO05,7.27,Low Fat,0.046520703,Saúde e Higiene,97.7384,OUT013,1987,Grande,Local 3,Tipo 1,591.2304
FDG57,14.7,Low Fat,0.072238195,Frutas e Verduras,47.5034,OUT013,1987,Grande,Local 3,Tipo 1,972.068
DRG39,14.15,Low Fat,0.042246575,Laticínios,54.2982,OUT049,1999,Médio,Local 1,Tipo 1,1104.5622
FDX46,12.3,Normal,0.058105769,Snacks,60.4562,OUT035,2004,Pequeno,Local 2,Tipo 1,1777.6860000000001
FDY01,11.8,Normal,0.170141787,Enlatados,116.7834,OUT013,1987,Grande,Local 3,Tipo 1,2303.6679999999997
FDJ40,13.6,Normal,0.049579883,Congelados,110.0912,OUT035,2004,Pequeno,Local 2,Tipo 1,1965.4416
FDS01,11.6,Low Fat,0.0,Enlatados,178.2686,OUT049,1999,Médio,Local 1,Tipo 1,1955.4546
FDT49,7.0,Low Fat,0.0,Enlatados,105.62799999999999,OUT049,1999,Médio,Local 1,Tipo 1,1384.864
FDW50,13.1,Low Fat,0.075695552,Laticínios,168.4158,OUT049,1999,Médio,Local 1,Tipo 1,1504.0422
NCE18,10.0,Low Fat,0.021407511,Itens para casa,248.175,OUT013,1987,Grande,Local 3,Tipo 1,3495.45
FDK14,6.98,Low Fat,0.041273236,Enlatados,82.4934,OUT018,2009,Médio,Local 3,Tipo 2,982.7208
FDP10,19.0,Low Fat,0.128090139,Snacks,107.0622,OUT046,1997,Pequeno,Local 1,Tipo 1,1376.2086
FDC45,17.0,Low Fat,0.135707553,Frutas e Verduras,172.5106,OUT035,2004,Pequeno,Local 2,Tipo 1,2053.3272
FDS48,15.15,Low Fat,0.027774002000000002,Padaria,152.3708,OUT035,2004,Pequeno,Local 2,Tipo 1,3159.8868
NCR53,12.15,Low Fat,0.14492016,Saúde e Higiene,224.4404,OUT013,1987,Grande,Local 3,Tipo 1,1800.3232
FDN49,17.25,Normal,0.125419157,Café da manhã,40.048,OUT049,1999,Médio,Local 1,Tipo 1,399.48
FDR31,6.46,Normal,0.049121972,Frutas e Verduras,144.6102,OUT013,1987,Grande,Local 3,Tipo 1,2916.204
FDL58,5.78,Normal,0.07414907400000001,Snacks,262.2568,OUT046,1997,Pequeno,Local 1,Tipo 1,5273.1359999999995
NCJ05,18.7,Low Fat,0.04604992,Saúde e Higiene,151.9682,OUT013,1987,Grande,Local 3,Tipo 1,3354.3004
FDV08,7.35,Low Fat,0.028711412000000002,Frutas e Verduras,39.9454,OUT018,2009,Médio,Local 3,Tipo 2,377.5086
FDQ15,20.35,Normal,0.0,Carnes,81.6276,OUT046,1997,Pequeno,Local 1,Tipo 1,1787.0072
DRC12,17.85,Low Fat,0.037826873,Refrigerantes,189.7188,OUT046,1997,Pequeno,Local 1,Tipo 1,2285.0256
FDX49,4.615,Normal,0.101747034,Enlatados,231.33,OUT013,1987,Grande,Local 3,Tipo 1,4660.6
FDJ09,15.0,Low Fat,0.0,Snacks,47.2744,OUT035,2004,Pequeno,Local 2,Tipo 1,679.1160000000001
DRD01,12.1,Normal,0.061424738,Refrigerantes,56.7614,OUT018,2009,Médio,Local 3,Tipo 2,1049.9666
FDX33,9.195,Normal,0.11748483400000001,Snacks,158.5578,OUT046,1997,Pequeno,Local 1,Tipo 1,2406.867
FDH45,15.1,Normal,0.106097275,Frutas e Verduras,43.2796,OUT018,2009,Médio,Local 3,Tipo 2,123.8388
FDJ10,5.095,Normal,0.129395895,Snacks,140.3838,OUT013,1987,Grande,Local 3,Tipo 1,1826.2894
FDX32,15.1,Normal,0.10026502699999999,Frutas e Verduras,142.5786,OUT018,2009,Médio,Local 3,Tipo 2,3323.0078
DRG51,12.1,Low Fat,0.011557563,Laticínios,165.3526,OUT049,1999,Médio,Local 1,Tipo 1,3453.5046
NCB31,6.235,Low Fat,0.119157788,Itens para casa,263.791,OUT018,2009,Médio,Local 3,Tipo 2,2103.928
FDI34,10.65,Normal,0.08513595300000001,Snacks,232.3668,OUT046,1997,Pequeno,Local 1,Tipo 1,3685.8688
DRJ47,18.25,Low Fat,0.04421348,Bebidas fortes,173.408,OUT013,1987,Grande,Local 3,Tipo 1,1038.6480000000001
NCZ06,19.6,Low Fat,0.09430805800000001,Itens para casa,251.8698,OUT049,1999,Médio,Local 1,Tipo 1,3551.3772
FDO46,9.6,Normal,0.014234595,Snacks,190.2872,OUT049,1999,Médio,Local 1,Tipo 1,4727.18
FDI10,8.51,Normal,0.078526225,Snacks,173.5422,OUT049,1999,Médio,Local 1,Tipo 1,5000.8238
NCT42,5.88,Low Fat,0.0249887,Itens para casa,150.3392,OUT018,2009,Médio,Local 3,Tipo 2,447.4176
FDE29,8.905,Low Fat,0.143712172,Congelados,60.2878,OUT018,2009,Médio,Local 3,Tipo 2,1151.1682
FDS20,8.85,Low Fat,0.053822086,Frutas e Verduras,183.8292,OUT013,1987,Grande,Local 3,Tipo 1,2554.0088
FDR26,20.7,Low Fat,0.043011277,Laticínios,177.2028,OUT018,2009,Médio,Local 3,Tipo 2,3364.9532
FDO25,6.3,Low Fat,0.127968205,Enlatados,209.627,OUT018,2009,Médio,Local 3,Tipo 2,3984.813
FDB40,17.5,Normal,0.007570599,Laticínios,144.6102,OUT018,2009,Médio,Local 3,Tipo 2,2187.153
FDW23,5.765,Low Fat,0.081996785,Padaria,40.1164,OUT035,2004,Pequeno,Local 2,Tipo 1,540.6296
FDZ23,17.75,Normal,0.067777778,Padaria,186.924,OUT018,2009,Médio,Local 3,Tipo 2,3169.208
FDX24,8.355,Low Fat,0.013929058999999999,Padaria,94.1462,OUT046,1997,Pequeno,Local 1,Tipo 1,2221.1088
FDY60,10.5,Normal,0.0,Padaria,143.3128,OUT046,1997,Pequeno,Local 1,Tipo 1,1438.128
FDK02,12.5,Low Fat,0.112681821,Enlatados,119.14399999999999,OUT018,2009,Médio,Local 3,Tipo 2,3235.788
NCA05,20.75,Low Fat,0.02512588,Saúde e Higiene,150.4734,OUT035,2004,Pequeno,Local 2,Tipo 1,890.8404
FDK50,7.96,Low Fat,0.028357839,Enlatados,163.2894,OUT035,2004,Pequeno,Local 2,Tipo 1,4530.1032
FDG12,6.635,Normal,0.006335942,Padaria,121.8098,OUT049,1999,Médio,Local 1,Tipo 1,2048.6666
FDC37,15.5,Low Fat,0.032845997,Padaria,106.7938,OUT013,1987,Grande,Local 3,Tipo 1,3215.8140000000003
DRG15,6.13,Low Fat,0.076735903,Laticínios,62.4536,OUT046,1997,Pequeno,Local 1,Tipo 1,1225.072
FDQ58,7.315,Low Fat,0.01530184,Snacks,154.434,OUT046,1997,Pequeno,Local 1,Tipo 1,1378.2060000000001
FDC50,15.85,Low Fat,0.13705394699999998,Enlatados,94.4094,OUT018,2009,Médio,Local 3,Tipo 2,1047.3034
FDJ09,15.0,Low Fat,0.0,Snacks,43.4744,OUT046,1997,Pequeno,Local 1,Tipo 1,543.2928
NCC18,19.1,Low Fat,0.177236497,Itens para casa,172.3422,OUT035,2004,Pequeno,Local 2,Tipo 1,2586.633
FDL04,19.0,Low Fat,0.11183028199999999,Congelados,105.4622,OUT013,1987,Grande,Local 3,Tipo 1,952.7598
FDH48,13.5,Low Fat,0.0,Padaria,84.654,OUT049,1999,Médio,Local 1,Tipo 1,1211.756
FDD38,16.75,Normal,0.008204465,Enlatados,99.8674,OUT049,1999,Médio,Local 1,Tipo 1,2342.9502
FDV22,14.85,Normal,0.009954237,Snacks,158.263,OUT049,1999,Médio,Local 1,Tipo 1,2659.8709999999996
FDQ26,13.5,Normal,0.067859568,Laticínios,60.1562,OUT035,2004,Pequeno,Local 2,Tipo 1,1599.9174
FDD32,17.7,Normal,0.041098734,Frutas e Verduras,80.9276,OUT018,2009,Médio,Local 3,Tipo 2,487.3656
NCN19,13.1,Low Fat,0.01209726,Outros,188.85299999999998,OUT035,2004,Pequeno,Local 2,Tipo 1,3225.801
FDQ48,14.3,Normal,0.034382602000000005,Padaria,96.5726,OUT013,1987,Grande,Local 3,Tipo 1,2251.0698
FDL58,5.78,Normal,0.07445112599999999,Snacks,264.5568,OUT018,2009,Médio,Local 3,Tipo 2,6327.7632
FDZ03,13.65,Normal,0.078786674,Laticínios,184.824,OUT046,1997,Pequeno,Local 1,Tipo 1,3355.632
NCI30,20.25,Low Fat,0.058935522000000004,Itens para casa,246.646,OUT046,1997,Pequeno,Local 1,Tipo 1,2463.46
FDZ20,16.1,Low Fat,0.034306962,Frutas e Verduras,252.3356,OUT046,1997,Pequeno,Local 1,Tipo 1,3815.034
FDY03,17.6,Normal,0.076431919,Carnes,113.2202,OUT018,2009,Médio,Local 3,Tipo 2,2025.3636
FDK16,9.065,Low Fat,0.115233813,Congelados,94.4094,OUT013,1987,Grande,Local 3,Tipo 1,2856.282
FDZ16,16.85,Normal,0.159825617,Congelados,195.5478,OUT035,2004,Pequeno,Local 2,Tipo 1,4262.4516
FDF52,9.3,Low Fat,0.066727717,Congelados,181.6292,OUT013,1987,Grande,Local 3,Tipo 1,2371.5796
FDF09,6.215,Low Fat,0.012146608,Frutas e Verduras,37.9848,OUT035,2004,Pequeno,Local 2,Tipo 1,782.9808
FDA50,16.25,Low Fat,0.087158654,Laticínios,95.141,OUT035,2004,Pequeno,Local 2,Tipo 1,2220.4429999999998
FDS48,15.15,Low Fat,0.027756137,Padaria,150.4708,OUT013,1987,Grande,Local 3,Tipo 1,2106.5912
NCH07,13.15,Low Fat,0.092589917,Itens para casa,159.5604,OUT013,1987,Grande,Local 3,Tipo 1,1901.5248
NCK54,12.15,Low Fat,0.0,Itens para casa,117.615,OUT013,1987,Grande,Local 3,Tipo 1,1514.695
FDV58,20.85,Low Fat,0.12122744699999999,Snacks,197.5452,OUT035,2004,Pequeno,Local 2,Tipo 1,4306.3944
FDI08,18.2,Normal,0.066284519,Frutas e Verduras,247.2092,OUT035,2004,Pequeno,Local 2,Tipo 1,3486.1288
FDD08,8.3,Low Fat,0.03549838,Frutas e Verduras,36.6506,OUT018,2009,Médio,Local 3,Tipo 2,455.4072
FDL04,19.0,Low Fat,0.111902259,Congelados,105.4622,OUT035,2004,Pequeno,Local 2,Tipo 1,1905.5196
FDJ53,10.5,Low Fat,0.071548187,Congelados,120.2098,OUT018,2009,Médio,Local 3,Tipo 2,602.549
FDB47,8.8,Low Fat,0.071540443,Snacks,210.6612,OUT049,1999,Médio,Local 1,Tipo 1,2508.7344
FDB03,17.75,Normal,0.156802171,Laticínios,242.1538,OUT035,2004,Pequeno,Local 2,Tipo 1,4326.3684
FDW20,20.75,Low Fat,0.024144862000000003,Frutas e Verduras,123.37299999999999,OUT035,2004,Pequeno,Local 2,Tipo 1,2093.9410000000003
FDT10,16.7,Normal,0.062297249000000006,Snacks,60.6562,OUT018,2009,Médio,Local 3,Tipo 2,592.562
FDZ31,15.35,Normal,0.113217223,Frutas e Verduras,191.1504,OUT046,1997,Pequeno,Local 1,Tipo 1,1725.7536
FDE45,12.1,Low Fat,0.0,Frutas e Verduras,177.3002,OUT035,2004,Pequeno,Local 2,Tipo 1,3044.7034
NCK54,12.15,Low Fat,0.0,Itens para casa,118.515,OUT018,2009,Médio,Local 3,Tipo 2,1398.18
NCQ38,16.35,Low Fat,0.013363901999999999,Outros,106.12799999999999,OUT035,2004,Pequeno,Local 2,Tipo 1,1917.504
DRF49,7.27,Low Fat,0.07136748,Refrigerantes,111.8518,OUT018,2009,Médio,Local 3,Tipo 2,2277.036
DRC27,13.8,Low Fat,0.058192802,Laticínios,246.9802,OUT049,1999,Médio,Local 1,Tipo 1,5896.3248
FDB37,20.25,Normal,0.022976492999999997,Padaria,240.3538,OUT049,1999,Médio,Local 1,Tipo 1,4086.0146
FDS35,9.3,Low Fat,0.111220521,Pães,65.7826,OUT046,1997,Pequeno,Local 1,Tipo 1,968.7389999999999
FDE47,14.15,Low Fat,0.037967687,Alimentos com amido,125.6046,OUT049,1999,Médio,Local 1,Tipo 1,1618.5598
FDL14,8.115,Normal,0.032158866,Enlatados,154.8972,OUT046,1997,Pequeno,Local 1,Tipo 1,1713.7692
NCO41,12.5,Low Fat,0.018845298,Saúde e Higiene,96.7384,OUT035,2004,Pequeno,Local 2,Tipo 1,2759.0752
FDQ59,9.8,Normal,0.056375879000000004,Pães,84.6908,OUT035,2004,Pequeno,Local 2,Tipo 1,1006.6896
FDQ01,19.7,Normal,0.161356273,Enlatados,253.1014,OUT018,2009,Médio,Local 3,Tipo 2,2805.0154
FDP09,19.75,Low Fat,0.033942546000000004,Snacks,213.5902,OUT049,1999,Médio,Local 1,Tipo 1,4460.1942
FDK55,18.5,Low Fat,0.025740258999999998,Carnes,89.4172,OUT013,1987,Grande,Local 3,Tipo 1,1605.9096
FDI07,12.35,Normal,0.033754478,Carnes,199.0426,OUT035,2004,Pequeno,Local 2,Tipo 1,3361.6242
FDG33,5.365,Normal,0.140458316,Frutos do mar,169.7764,OUT049,1999,Médio,Local 1,Tipo 1,3263.7516
FDH53,20.5,Normal,0.0,Congelados,82.8592,OUT035,2004,Pequeno,Local 2,Tipo 1,908.1512
FDR49,8.71,Low Fat,0.139228412,Enlatados,49.5376,OUT046,1997,Pequeno,Local 1,Tipo 1,1198.44
FDZ38,17.6,Low Fat,0.00799436,Laticínios,171.6422,OUT013,1987,Grande,Local 3,Tipo 1,3793.7284
FDM50,13.0,Normal,0.030083482,Enlatados,61.922,OUT035,2004,Pequeno,Local 2,Tipo 1,1557.9720000000002
FDG60,20.35,Low Fat,0.060649213,Padaria,232.7616,OUT013,1987,Grande,Local 3,Tipo 1,2812.3392
FDN13,18.6,Low Fat,0.15193174199999998,Café da manhã,101.1358,OUT013,1987,Grande,Local 3,Tipo 1,1105.8938
FDZ58,17.85,Low Fat,0.052389407,Snacks,120.9072,OUT018,2009,Médio,Local 3,Tipo 2,2817.6656
NCQ38,16.35,Low Fat,0.013355306,Outros,105.52799999999999,OUT013,1987,Grande,Local 3,Tipo 1,2024.0320000000002
FDN09,14.15,Low Fat,0.034845667999999996,Snacks,242.7828,OUT013,1987,Grande,Local 3,Tipo 1,3167.8764
FDJ02,17.2,Normal,0.025162022000000003,Enlatados,145.9418,OUT035,2004,Pequeno,Local 2,Tipo 1,1765.7016
FDX31,20.35,Normal,0.014825605,Frutas e Verduras,233.2958,OUT046,1997,Pequeno,Local 1,Tipo 1,4206.5244
DRM47,9.3,Low Fat,0.04378569400000001,Bebidas fortes,191.6846,OUT046,1997,Pequeno,Local 1,Tipo 1,3057.3536
NCG06,16.35,Low Fat,0.029565308999999998,Itens para casa,256.4646,OUT018,2009,Médio,Local 3,Tipo 2,515.3292
FDX36,9.695,Normal,0.12828324300000002,Padaria,226.1404,OUT046,1997,Pequeno,Local 1,Tipo 1,3375.6059999999998
FDF08,14.3,Normal,0.06519522900000001,Frutas e Verduras,88.9856,OUT035,2004,Pequeno,Local 2,Tipo 1,1669.8264
DRF15,18.35,Low Fat,0.0,Laticínios,151.934,OUT013,1987,Grande,Local 3,Tipo 1,306.268
NCX05,15.2,Low Fat,0.09698132,Saúde e Higiene,116.3492,OUT013,1987,Grande,Local 3,Tipo 1,2548.6824
FDM21,20.2,Low Fat,0.064351908,Snacks,259.4646,OUT035,2004,Pequeno,Local 2,Tipo 1,2061.3168
FDU23,12.15,Low Fat,0.021719387000000003,Pães,163.1184,OUT035,2004,Pequeno,Local 2,Tipo 1,3467.4864
FDT13,14.85,Low Fat,0.018571641,Enlatados,187.3214,OUT046,1997,Pequeno,Local 1,Tipo 1,4333.6922
FDY07,11.8,Low Fat,0.0,Frutas e Verduras,45.2402,OUT018,2009,Médio,Local 3,Tipo 2,1148.505
DRI47,14.7,Low Fat,0.020952705,Bebidas fortes,143.5128,OUT049,1999,Médio,Local 1,Tipo 1,2444.8176
NCQ50,18.75,Low Fat,0.034278798,Itens para casa,214.1218,OUT013,1987,Grande,Local 3,Tipo 1,4488.1578
NCP05,19.6,Low Fat,0.025325897000000003,Saúde e Higiene,150.9024,OUT049,1999,Médio,Local 1,Tipo 1,3795.06
FDA37,7.81,Normal,0.055216312000000004,Enlatados,125.5046,OUT035,2004,Pequeno,Local 2,Tipo 1,3237.1196
FDK15,10.8,Low Fat,0.098814721,Carnes,100.5042,OUT018,2009,Médio,Local 3,Tipo 2,1884.8798
FDX51,9.5,Normal,0.022058724,Carnes,196.8452,OUT046,1997,Pequeno,Local 1,Tipo 1,3523.4136
FDJ20,20.7,Normal,0.100091576,Frutas e Verduras,125.5388,OUT013,1987,Grande,Local 3,Tipo 1,2105.2596
FDL45,15.6,Low Fat,0.037841362,Snacks,125.2704,OUT018,2009,Médio,Local 3,Tipo 2,2628.5784
FDH41,9.0,Low Fat,0.081943273,Congelados,214.5534,OUT013,1987,Grande,Local 3,Tipo 1,3440.8544
NCE06,5.825,Low Fat,0.091857904,Itens para casa,160.7894,OUT018,2009,Médio,Local 3,Tipo 2,1617.894
FDD33,12.85,Low Fat,0.10863337199999999,Frutas e Verduras,233.8642,OUT018,2009,Médio,Local 3,Tipo 2,2323.6420000000003
FDN15,17.5,Low Fat,0.016720132,Carnes,139.918,OUT013,1987,Grande,Local 3,Tipo 1,419.454
FDS50,17.0,Low Fat,0.055433377,Laticínios,221.1114,OUT046,1997,Pequeno,Local 1,Tipo 1,4434.228
FDX21,7.05,Low Fat,0.084966021,Snacks,111.1912,OUT046,1997,Pequeno,Local 1,Tipo 1,1965.4416
FDL58,5.78,Normal,0.07413505299999999,Snacks,264.0568,OUT035,2004,Pequeno,Local 2,Tipo 1,2109.2544
FDK09,15.2,Low Fat,0.09174595099999999,Snacks,229.0352,OUT035,2004,Pequeno,Local 2,Tipo 1,2290.3520000000003
FDE20,11.35,Normal,0.00552947,Frutas e Verduras,169.27900000000002,OUT035,2004,Pequeno,Local 2,Tipo 1,2376.906
FDA50,16.25,Low Fat,0.08731067199999999,Laticínios,95.541,OUT049,1999,Médio,Local 1,Tipo 1,1544.656
FDX08,12.85,Low Fat,0.022639195,Frutas e Verduras,179.7318,OUT049,1999,Médio,Local 1,Tipo 1,2165.1816
FDG41,8.84,Normal,0.076873991,Congelados,109.9228,OUT018,2009,Médio,Local 3,Tipo 2,1547.3192
NCQ43,17.75,Low Fat,0.111301625,Outros,107.5912,OUT046,1997,Pequeno,Local 1,Tipo 1,1528.6768
FDC20,10.65,Low Fat,0.0,Frutas e Verduras,57.1272,OUT035,2004,Pequeno,Local 2,Tipo 1,279.63599999999997
FDX14,13.1,Low Fat,0.07494003,Laticínios,75.0354,OUT046,1997,Pequeno,Local 1,Tipo 1,902.8248
DRF13,12.1,Low Fat,0.029902678999999998,Refrigerantes,144.3444,OUT018,2009,Médio,Local 3,Tipo 2,1161.1552
FDL13,13.85,Normal,0.056547985999999995,Café da manhã,232.73,OUT018,2009,Médio,Local 3,Tipo 2,6291.81
NCH55,16.35,Low Fat,0.034726222,Itens para casa,125.602,OUT049,1999,Médio,Local 1,Tipo 1,3036.048
NCF18,18.35,Low Fat,0.08890854699999999,Itens para casa,192.8504,OUT013,1987,Grande,Local 3,Tipo 1,2876.256
FDV09,12.1,Low Fat,0.020568574,Snacks,150.4734,OUT046,1997,Pequeno,Local 1,Tipo 1,2078.6276
FDV09,12.1,Low Fat,0.020564685,Snacks,148.2734,OUT035,2004,Pequeno,Local 2,Tipo 1,3266.4148
FDU16,19.25,Normal,0.058226609000000006,Congelados,85.2908,OUT013,1987,Grande,Local 3,Tipo 1,671.1264
FDD26,8.71,Normal,0.072155462,Enlatados,183.3924,OUT046,1997,Pequeno,Local 1,Tipo 1,3146.5708
NCA29,10.5,Low Fat,0.027253711,Itens para casa,170.9106,OUT013,1987,Grande,Local 3,Tipo 1,3251.1014
FDZ26,11.6,Normal,0.144604071,Laticínios,240.8222,OUT018,2009,Médio,Local 3,Tipo 2,3585.333
FDD44,8.05,Normal,0.078400465,Frutas e Verduras,259.0646,OUT046,1997,Pequeno,Local 1,Tipo 1,4380.2982
FDF21,10.3,Normal,0.058918844000000005,Frutas e Verduras,191.653,OUT049,1999,Médio,Local 1,Tipo 1,5313.084
FDM44,12.5,Low Fat,0.031176157000000003,Frutas e Verduras,103.09899999999999,OUT018,2009,Médio,Local 3,Tipo 2,722.393
DRK01,7.63,Low Fat,0.061159245999999994,Refrigerantes,92.5436,OUT049,1999,Médio,Local 1,Tipo 1,1607.2412
FDO22,13.5,Normal,0.0,Snacks,78.396,OUT035,2004,Pequeno,Local 2,Tipo 1,1438.128
DRK11,8.21,Low Fat,0.010808271999999999,Bebidas fortes,150.5392,OUT018,2009,Médio,Local 3,Tipo 2,1043.9744
FDT51,11.65,Normal,0.010963269,Carnes,110.9544,OUT018,2009,Médio,Local 3,Tipo 2,335.5632
FDT23,7.72,Normal,0.075035902,Pães,78.7986,OUT018,2009,Médio,Local 3,Tipo 2,856.8846
NCT42,5.88,Low Fat,0.024882613999999997,Itens para casa,149.4392,OUT035,2004,Pequeno,Local 2,Tipo 1,1640.5312
FDJ41,6.85,Low Fat,0.022878952999999997,Congelados,262.3594,OUT035,2004,Pequeno,Local 2,Tipo 1,3924.8909999999996
FDA19,7.52,Low Fat,0.055081622999999996,Frutas e Verduras,128.8994,OUT013,1987,Grande,Local 3,Tipo 1,2055.9904
FDW09,13.65,Normal,0.025920816,Snacks,81.2302,OUT046,1997,Pequeno,Local 1,Tipo 1,2059.9852
FDY13,12.1,Low Fat,0.030102335,Enlatados,74.767,OUT013,1987,Grande,Local 3,Tipo 1,2220.4429999999998
FDY31,5.98,Low Fat,0.043740308,Frutas e Verduras,145.3418,OUT018,2009,Médio,Local 3,Tipo 2,2354.2688
NCS29,9.0,Low Fat,0.069653585,Saúde e Higiene,266.2884,OUT049,1999,Médio,Local 1,Tipo 1,2914.8724
FDJ52,7.145,Low Fat,0.01785932,Congelados,160.6578,OUT018,2009,Médio,Local 3,Tipo 2,2246.4092
FDV35,19.5,Low Fat,0.128181759,Pães,156.1314,OUT035,2004,Pequeno,Local 2,Tipo 1,2792.3652
FDE02,8.71,Low Fat,0.12125037400000001,Enlatados,92.7778,OUT046,1997,Pequeno,Local 1,Tipo 1,1032.6558
FDA34,11.5,Low Fat,0.014921093,Alimentos com amido,173.908,OUT018,2009,Médio,Local 3,Tipo 2,1211.756
NCL42,18.85,Low Fat,0.040434372,Itens para casa,244.3144,OUT049,1999,Médio,Local 1,Tipo 1,5635.3312
DRD25,6.135,Low Fat,0.079094835,Refrigerantes,114.38600000000001,OUT049,1999,Médio,Local 1,Tipo 1,1018.674
DRF01,5.655,Low Fat,0.175793413,Refrigerantes,146.9102,OUT018,2009,Médio,Local 3,Tipo 2,1749.7224
FDF39,14.85,Normal,0.019495051,Laticínios,261.291,OUT013,1987,Grande,Local 3,Tipo 1,10256.649
FDP01,20.75,Normal,0.06331397400000001,Café da manhã,153.7682,OUT035,2004,Pequeno,Local 2,Tipo 1,1829.6184
FDB10,10.0,Low Fat,0.0674819,Snacks,234.859,OUT018,2009,Médio,Local 3,Tipo 2,1181.795
FDY14,10.3,Low Fat,0.07002695099999999,Laticínios,263.6226,OUT035,2004,Pequeno,Local 2,Tipo 1,6608.065
FDR57,5.675,Normal,0.023496967,Snacks,156.1288,OUT046,1997,Pequeno,Local 1,Tipo 1,2828.3184
NCH29,5.51,Low Fat,0.0,Saúde e Higiene,98.9726,OUT018,2009,Médio,Local 3,Tipo 2,1565.9616
FDZ48,17.75,Low Fat,0.07626905,Padaria,113.1544,OUT018,2009,Médio,Local 3,Tipo 2,1006.6896
FDZ57,10.0,Normal,0.03773288,Snacks,128.2994,OUT013,1987,Grande,Local 3,Tipo 1,1413.4934
FDI08,18.2,Normal,0.066400129,Frutas e Verduras,250.1092,OUT049,1999,Médio,Local 1,Tipo 1,5727.2116
DRA24,19.35,Normal,0.039920687,Refrigerantes,163.3868,OUT035,2004,Pequeno,Local 2,Tipo 1,3439.5228
NCL31,7.39,Low Fat,0.12018089400000001,Outros,141.447,OUT013,1987,Grande,Local 3,Tipo 1,2290.3520000000003
FDD34,7.945,Low Fat,0.015900971,Snacks,163.821,OUT049,1999,Médio,Local 1,Tipo 1,1794.3310000000001
FDC34,16.0,Normal,0.172759093,Snacks,157.0972,OUT046,1997,Pequeno,Local 1,Tipo 1,4673.916
NCK05,20.1,Low Fat,0.077454252,Saúde e Higiene,59.2536,OUT046,1997,Pequeno,Local 1,Tipo 1,735.0432
FDO19,17.7,Normal,0.016664252,Frutas e Verduras,47.9034,OUT018,2009,Médio,Local 3,Tipo 2,729.051
NCU30,5.11,Low Fat,0.0,Itens para casa,164.72099999999998,OUT018,2009,Médio,Local 3,Tipo 2,3588.6620000000003
FDD52,18.25,Normal,0.183142346,Laticínios,110.35700000000001,OUT013,1987,Grande,Local 3,Tipo 1,2087.283
FDN34,15.6,Normal,0.0,Snacks,170.6132,OUT013,1987,Grande,Local 3,Tipo 1,6595.4148
FDB50,13.0,Low Fat,0.153857402,Enlatados,76.3986,OUT049,1999,Médio,Local 1,Tipo 1,778.9860000000001
FDS55,7.02,Low Fat,0.081290366,Frutas e Verduras,147.3734,OUT049,1999,Médio,Local 1,Tipo 1,2524.0478
FDR21,19.7,Low Fat,0.066935459,Snacks,177.537,OUT046,1997,Pequeno,Local 1,Tipo 1,3175.866
NCD07,9.1,Low Fat,0.055514919,Itens para casa,112.5518,OUT049,1999,Médio,Local 1,Tipo 1,341.5554
NCC54,17.75,Low Fat,0.098108957,Saúde e Higiene,240.9196,OUT018,2009,Médio,Local 3,Tipo 2,4579.3724
FDV35,19.5,Low Fat,0.128405328,Pães,156.4314,OUT049,1999,Médio,Local 1,Tipo 1,2326.971
NCU29,7.685,Low Fat,0.025477448,Saúde e Higiene,145.276,OUT046,1997,Pequeno,Local 1,Tipo 1,3515.4240000000004
NCS18,12.65,Low Fat,0.042276746,Itens para casa,108.4938,OUT049,1999,Médio,Local 1,Tipo 1,1500.7132
FDH38,6.425,Low Fat,0.010480751,Enlatados,116.5808,OUT018,2009,Médio,Local 3,Tipo 2,2460.7968
DRI25,19.6,Low Fat,0.03387323,Refrigerantes,56.1614,OUT013,1987,Grande,Local 3,Tipo 1,828.921
NCP06,20.7,Low Fat,0.039238384,Itens para casa,152.8366,OUT035,2004,Pequeno,Local 2,Tipo 1,2569.3222
NCP14,8.275,Low Fat,0.11019797699999999,Itens para casa,104.2306,OUT013,1987,Grande,Local 3,Tipo 1,3658.571
FDP20,19.85,Low Fat,0.045631230999999994,Frutas e Verduras,128.102,OUT013,1987,Grande,Local 3,Tipo 1,1265.02
