state,number,Month
Santa Catarina,82.0,2014-7
Santa Catarina,45.0,2015-7
Santa Catarina,480.0,2016-7
Santa Catarina,591.0,2017-7
Santa Catarina,0.0,1998-8
Santa Catarina,51.0,1999-8
Santa Catarina,69.0,2000-8
Santa Catarina,24.0,2001-8
Santa Catarina,702.0,2002-8
Santa Catarina,1.5130000000000001,2003-8
Santa Catarina,728.0,2004-8
Santa Catarina,391.0,2005-8
Santa Catarina,728.0,2006-8
Santa Catarina,462.0,2007-8
Santa Catarina,51.0,2008-8
Santa Catarina,759.0,2009-8
Santa Catarina,511.0,2010-8
Santa Catarina,175.0,2011-8
Santa Catarina,398.0,2012-8
Santa Catarina,236.0,2013-8
Santa Catarina,459.0,2014-8
Santa Catarina,379.0,2015-8
Santa Catarina,765.0,2016-8
Santa Catarina,713.0,2017-8
Santa Catarina,6.0,1998-9
Santa Catarina,101.0,1999-9
Santa Catarina,36.0,2000-9
Santa Catarina,18.0,2001-9
Santa Catarina,416.0,2002-9
Santa Catarina,1.339,2003-9
Santa Catarina,755.0,2004-9
Santa Catarina,116.0,2005-9
Santa Catarina,530.0,2006-9
Santa Catarina,617.0,2007-9
Santa Catarina,233.0,2008-9
Santa Catarina,47.0,2009-9
Santa Catarina,198.0,2010-9
Santa Catarina,450.0,2011-9
Santa Catarina,188.0,2012-9
Santa Catarina,303.0,2013-9
Santa Catarina,208.0,2014-9
Santa Catarina,156.0,2015-9
Santa Catarina,644.0,2016-9
Santa Catarina,626.0,2017-9
Santa Catarina,4.0,1998-10
Santa Catarina,16.0,1999-10
Santa Catarina,55.0,2000-10
Santa Catarina,26.0,2001-10
Santa Catarina,42.0,2002-10
Santa Catarina,669.0,2003-10
Santa Catarina,704.0,2004-10
Santa Catarina,197.0,2005-10
Santa Catarina,269.0,2006-10
Santa Catarina,35.0,2007-10
Santa Catarina,56.0,2008-10
Santa Catarina,252.0,2009-10
Santa Catarina,76.0,2010-10
Santa Catarina,102.0,2011-10
Santa Catarina,34.0,2012-10
Santa Catarina,107.0,2013-10
Santa Catarina,122.0,2014-10
Santa Catarina,21.0,2015-10
Santa Catarina,56.0,2016-10
Santa Catarina,51.0,2017-10
Santa Catarina,21.0,1998-11
Santa Catarina,84.0,1999-11
Santa Catarina,19.0,2000-11
Santa Catarina,66.0,2001-11
Santa Catarina,348.0,2002-11
Santa Catarina,347.0,2003-11
Santa Catarina,279.0,2004-11
Santa Catarina,384.0,2005-11
Santa Catarina,45.0,2006-11
Santa Catarina,26.0,2007-11
Santa Catarina,16.0,2008-11
Santa Catarina,61.0,2009-11
Santa Catarina,88.0,2010-11
Santa Catarina,79.0,2011-11
Santa Catarina,72.0,2012-11
Santa Catarina,84.0,2013-11
Santa Catarina,43.0,2014-11
Santa Catarina,9.0,2015-11
Santa Catarina,156.0,2016-11
Santa Catarina,152.0,2017-11
Santa Catarina,26.0,1998-12
Santa Catarina,89.0,1999-12
Santa Catarina,29.0,2000-12
Santa Catarina,45.0,2001-12
Santa Catarina,76.0,2002-12
Santa Catarina,129.0,2003-12
Santa Catarina,68.0,2004-12
Santa Catarina,17.0,2005-12
Santa Catarina,7.0,2006-12
Santa Catarina,17.0,2007-12
Santa Catarina,29.0,2008-12
Santa Catarina,20.0,2009-12
Santa Catarina,23.0,2010-12
Santa Catarina,24.0,2011-12
Santa Catarina,32.0,2012-12
Santa Catarina,74.0,2013-12
Santa Catarina,45.0,2014-12
Santa Catarina,19.0,2015-12
Santa Catarina,20.0,2016-12
Sao Paulo,0.0,1998-1
Sao Paulo,7.0,1999-1
Sao Paulo,36.0,2000-1
Sao Paulo,26.0,2001-1
Sao Paulo,19.0,2002-1
Sao Paulo,59.0,2003-1
Sao Paulo,37.0,2004-1
Sao Paulo,26.0,2005-1
Sao Paulo,76.0,2006-1
Sao Paulo,14.0,2007-1
Sao Paulo,34.0,2008-1
Sao Paulo,12.0,2009-1
Sao Paulo,45.0,2010-1
Sao Paulo,75.0,2011-1
Sao Paulo,38.0,2012-1
Sao Paulo,36.0,2013-1
Sao Paulo,99.0,2014-1
Sao Paulo,120.0,2015-1
Sao Paulo,85.0,2016-1
Sao Paulo,28.0,2017-1
Sao Paulo,0.0,1998-2
Sao Paulo,47.0,1999-2
Sao Paulo,25.0,2000-2
Sao Paulo,25.0,2001-2
Sao Paulo,19.0,2002-2
Sao Paulo,137.0,2003-2
Sao Paulo,41.0,2004-2
Sao Paulo,78.0,2005-2
Sao Paulo,59.0,2006-2
Sao Paulo,96.0,2007-2
Sao Paulo,30.0,2008-2
Sao Paulo,65.0,2009-2
Sao Paulo,152.0,2010-2
Sao Paulo,73.0,2011-2
Sao Paulo,81.0,2012-2
Sao Paulo,100.0,2013-2
Sao Paulo,112.0,2014-2
Sao Paulo,69.0,2015-2
Sao Paulo,188.0,2016-2
Sao Paulo,107.0,2017-2
Sao Paulo,0.0,1998-3
Sao Paulo,78.0,1999-3
Sao Paulo,26.0,2000-3
Sao Paulo,35.0,2001-3
Sao Paulo,111.0,2002-3
Sao Paulo,86.0,2003-3
Sao Paulo,73.0,2004-3
Sao Paulo,73.0,2005-3
Sao Paulo,106.0,2006-3
Sao Paulo,152.0,2007-3
Sao Paulo,72.0,2008-3
Sao Paulo,55.0,2009-3
Sao Paulo,111.0,2010-3
Sao Paulo,45.0,2011-3
Sao Paulo,99.0,2012-3
Sao Paulo,57.0,2013-3
Sao Paulo,75.0,2014-3
Sao Paulo,68.0,2015-3
Sao Paulo,82.0,2016-3
Sao Paulo,103.0,2017-3
Sao Paulo,0.0,1998-4
Sao Paulo,291.0,1999-4
Sao Paulo,102.0,2000-4
Sao Paulo,61.0,2001-4
Sao Paulo,178.0,2002-4
Sao Paulo,106.0,2003-4
Sao Paulo,36.0,2004-4
Sao Paulo,62.0,2005-4
Sao Paulo,63.0,2006-4
Sao Paulo,44.0,2007-4
Sao Paulo,84.0,2008-4
Sao Paulo,67.0,2009-4
Sao Paulo,91.0,2010-4
Sao Paulo,52.0,2011-4
Sao Paulo,82.0,2012-4
Sao Paulo,103.0,2013-4
Sao Paulo,103.0,2014-4
Sao Paulo,76.0,2015-4
Sao Paulo,307.0,2016-4
Sao Paulo,41.0,2017-4
Sao Paulo,0.0,1998-5
Sao Paulo,500.0,1999-5
Sao Paulo,300.0,2000-5
Sao Paulo,211.0,2001-5
Sao Paulo,319.0,2002-5
Sao Paulo,69.0,2003-5
Sao Paulo,60.0,2004-5
Sao Paulo,212.0,2005-5
Sao Paulo,88.0,2006-5
Sao Paulo,69.0,2007-5
Sao Paulo,40.0,2008-5
Sao Paulo,142.0,2009-5
Sao Paulo,150.0,2010-5
Sao Paulo,136.0,2011-5
Sao Paulo,82.0,2012-5
Sao Paulo,118.0,2013-5
Sao Paulo,181.0,2014-5
Sao Paulo,65.0,2015-5
Sao Paulo,139.0,2016-5
Sao Paulo,43.0,2017-5
Sao Paulo,451.0,1998-6
Sao Paulo,522.0,1999-6
Sao Paulo,606.0,2000-6
Sao Paulo,346.0,2001-6
Sao Paulo,562.0,2002-6
Sao Paulo,132.0,2003-6
Sao Paulo,231.0,2004-6
Sao Paulo,236.0,2005-6
Sao Paulo,97.0,2006-6
Sao Paulo,91.0,2007-6
Sao Paulo,25.0,2008-6
Sao Paulo,125.0,2009-6
Sao Paulo,143.0,2010-6
Sao Paulo,210.0,2011-6
Sao Paulo,30.0,2012-6
Sao Paulo,47.0,2013-6
Sao Paulo,331.0,2014-6
Sao Paulo,147.0,2015-6
Sao Paulo,197.0,2016-6
Sao Paulo,217.0,2017-6
Sao Paulo,596.0,1998-7
Sao Paulo,684.0,1999-7
Sao Paulo,770.0,2000-7
Sao Paulo,538.0,2001-7
Sao Paulo,448.0,2002-7
Sao Paulo,171.0,2003-7
Sao Paulo,342.0,2004-7
Sao Paulo,284.0,2005-7
Sao Paulo,245.0,2006-7
Sao Paulo,94.0,2007-7
Sao Paulo,126.0,2008-7
Sao Paulo,110.0,2009-7
Sao Paulo,600.0,2010-7
Sao Paulo,479.0,2011-7
Sao Paulo,179.0,2012-7
Sao Paulo,181.0,2013-7
Sao Paulo,476.0,2014-7
Sao Paulo,149.0,2015-7
Sao Paulo,687.0,2016-7
Sao Paulo,802.0,2017-7
Sao Paulo,581.0,1998-8
Sao Paulo,1.2109999999999999,1999-8
Sao Paulo,915.0,2000-8
Sao Paulo,595.0,2001-8
Sao Paulo,719.0,2002-8
Sao Paulo,934.0,2003-8
Sao Paulo,794.0,2004-8
Sao Paulo,522.0,2005-8
Sao Paulo,572.0,2006-8
Sao Paulo,470.0,2007-8
Sao Paulo,153.0,2008-8
Sao Paulo,289.0,2009-8
Sao Paulo,1.8090000000000002,2010-8
Sao Paulo,1.067,2011-8
Sao Paulo,435.0,2012-8
Sao Paulo,497.0,2013-8
Sao Paulo,1.4580000000000002,2014-8
Sao Paulo,643.0,2015-8
Sao Paulo,797.0,2016-8
Sao Paulo,981.0,2017-8
Sao Paulo,525.0,1998-9
Sao Paulo,911.0,1999-9
Sao Paulo,582.0,2000-9
Sao Paulo,425.0,2001-9
Sao Paulo,302.0,2002-9
Sao Paulo,977.0,2003-9
Sao Paulo,809.0,2004-9
Sao Paulo,231.0,2005-9
Sao Paulo,694.0,2006-9
Sao Paulo,495.0,2007-9
Sao Paulo,486.0,2008-9
Sao Paulo,116.0,2009-9
Sao Paulo,1.6769999999999998,2010-9
Sao Paulo,1.1079999999999999,2011-9
Sao Paulo,813.0,2012-9
Sao Paulo,560.0,2013-9
Sao Paulo,882.0,2014-9
Sao Paulo,368.0,2015-9
Sao Paulo,490.0,2016-9
Sao Paulo,2.8680000000000003,2017-9
Sao Paulo,434.0,1998-10
Sao Paulo,763.0,1999-10
Sao Paulo,647.0,2000-10
Sao Paulo,444.0,2001-10
Sao Paulo,733.0,2002-10
Sao Paulo,422.0,2003-10
Sao Paulo,195.0,2004-10
Sao Paulo,221.0,2005-10
Sao Paulo,153.0,2006-10
Sao Paulo,281.0,2007-10
Sao Paulo,87.0,2008-10
Sao Paulo,64.0,2009-10
Sao Paulo,260.0,2010-10
Sao Paulo,188.0,2011-10
Sao Paulo,206.0,2012-10
Sao Paulo,127.0,2013-10
Sao Paulo,887.0,2014-10
Sao Paulo,213.0,2015-10
Sao Paulo,177.0,2016-10
Sao Paulo,179.0,2017-10
Sao Paulo,488.0,1998-11
Sao Paulo,398.0,1999-11
Sao Paulo,96.0,2000-11
Sao Paulo,168.0,2001-11
Sao Paulo,72.0,2002-11
Sao Paulo,155.0,2003-11
Sao Paulo,144.0,2004-11
Sao Paulo,163.0,2005-11
Sao Paulo,43.0,2006-11
Sao Paulo,50.0,2007-11
Sao Paulo,20.0,2008-11
Sao Paulo,83.0,2009-11
Sao Paulo,104.0,2010-11
Sao Paulo,87.0,2011-11
Sao Paulo,50.0,2012-11
Sao Paulo,120.0,2013-11
Sao Paulo,56.0,2014-11
Sao Paulo,21.0,2015-11
Sao Paulo,39.0,2016-11
Sao Paulo,37.0,2017-11
Sao Paulo,121.0,1998-12
Sao Paulo,47.0,1999-12
Sao Paulo,23.0,2000-12
Sao Paulo,52.0,2001-12
Sao Paulo,57.0,2002-12
Sao Paulo,58.0,2003-12
Sao Paulo,102.0,2004-12
Sao Paulo,15.0,2005-12
Sao Paulo,13.0,2006-12
Sao Paulo,21.0,2007-12
Sao Paulo,36.0,2008-12
Sao Paulo,37.0,2009-12
Sao Paulo,52.0,2010-12
Sao Paulo,53.0,2011-12
Sao Paulo,64.0,2012-12
Sao Paulo,109.0,2013-12
Sao Paulo,57.0,2014-12
Sao Paulo,45.0,2015-12
Sao Paulo,47.0,2016-12
Sergipe,0.0,1998-1
Sergipe,36.0,1999-1
Sergipe,1.0,2000-1
Sergipe,2.0,2001-1
Sergipe,1.0,2002-1
Sergipe,198.0,2003-1
Sergipe,16.0,2004-1
Sergipe,80.0,2005-1
Sergipe,36.0,2006-1
Sergipe,56.0,2007-1
Sergipe,100.0,2008-1
Sergipe,60.0,2009-1
Sergipe,29.0,2010-1
Sergipe,36.0,2011-1
Sergipe,39.0,2012-1
Sergipe,34.0,2013-1
Sergipe,20.0,2014-1
Sergipe,44.0,2015-1
Sergipe,9.0,2016-1
Sergipe,31.0,2017-1
Sergipe,0.0,1998-2
Sergipe,25.0,1999-2
Sergipe,6.0,2000-2
Sergipe,2.0,2001-2
Sergipe,6.0,2002-2
Sergipe,50.0,2003-2
Sergipe,10.0,2004-2
Sergipe,19.0,2005-2
Sergipe,36.0,2006-2
Sergipe,22.0,2007-2
Sergipe,67.0,2008-2
Sergipe,64.0,2009-2
Sergipe,33.0,2010-2
Sergipe,31.0,2011-2
Sergipe,34.0,2012-2
Sergipe,47.0,2013-2
Sergipe,18.0,2014-2
Sergipe,40.0,2015-2
Sergipe,22.0,2016-2
Sergipe,18.0,2017-2
Sergipe,0.0,1998-3
Sergipe,18.0,1999-3
Sergipe,6.0,2000-3
Sergipe,1.0,2001-3
Sergipe,7.0,2002-3
Sergipe,62.0,2003-3
Sergipe,36.0,2004-3
Sergipe,28.0,2005-3
Sergipe,41.0,2006-3
Sergipe,2.0,2007-3
Sergipe,43.0,2008-3
Sergipe,29.0,2009-3
Sergipe,44.0,2010-3
Sergipe,47.0,2011-3
Sergipe,71.0,2012-3
Sergipe,67.0,2013-3
Sergipe,33.0,2014-3
Sergipe,49.0,2015-3
Sergipe,26.0,2016-3
Sergipe,16.0,2017-3
Sergipe,0.0,1998-4
Sergipe,6.0,1999-4
Sergipe,1.0,2000-4
Sergipe,0.0,2001-4
Sergipe,12.0,2002-4
Sergipe,48.0,2003-4
Sergipe,13.0,2004-4
Sergipe,8.0,2005-4
Sergipe,9.0,2006-4
Sergipe,1.0,2007-4
Sergipe,2.0,2008-4
Sergipe,19.0,2009-4
Sergipe,1.0,2010-4
Sergipe,12.0,2011-4
Sergipe,40.0,2012-4
Sergipe,15.0,2013-4
Sergipe,7.0,2014-4
Sergipe,35.0,2015-4
Sergipe,14.0,2016-4
Sergipe,8.0,2017-4
Sergipe,0.0,1998-5
Sergipe,0.0,1999-5
Sergipe,0.0,2000-5
Sergipe,3.0,2001-5
Sergipe,0.0,2002-5
Sergipe,2.0,2003-5
Sergipe,5.0,2004-5
Sergipe,0.0,2005-5
Sergipe,0.0,2006-5
Sergipe,0.0,2007-5
Sergipe,0.0,2008-5
Sergipe,0.0,2009-5
Sergipe,0.0,2010-5
Sergipe,0.0,2011-5
Sergipe,17.0,2012-5
Sergipe,1.0,2013-5
Sergipe,1.0,2014-5
Sergipe,11.0,2015-5
Sergipe,9.0,2016-5
Sergipe,1.0,2017-5
Sergipe,0.0,1998-6
Sergipe,0.0,1999-6
Sergipe,0.0,2000-6
Sergipe,0.0,2001-6
Sergipe,0.0,2002-6
Sergipe,0.0,2003-6
Sergipe,0.0,2004-6
Sergipe,0.0,2005-6
Sergipe,0.0,2006-6
Sergipe,0.0,2007-6
Sergipe,0.0,2008-6
Sergipe,2.0,2009-6
Sergipe,0.0,2010-6
Sergipe,1.0,2011-6
Sergipe,3.0,2012-6
Sergipe,1.0,2013-6
Sergipe,0.0,2014-6
Sergipe,3.0,2015-6
Sergipe,1.0,2016-6
Sergipe,0.0,2017-6
Sergipe,0.0,1998-7
Sergipe,0.0,1999-7
Sergipe,0.0,2000-7
Sergipe,0.0,2001-7
Sergipe,0.0,2002-7
Sergipe,0.0,2003-7
Sergipe,0.0,2004-7
Sergipe,0.0,2005-7
Sergipe,0.0,2006-7
Sergipe,0.0,2007-7
Sergipe,0.0,2008-7
Sergipe,0.0,2009-7
Sergipe,0.0,2010-7
Sergipe,0.0,2011-7
Sergipe,1.0,2012-7
Sergipe,0.0,2013-7
Sergipe,0.0,2014-7
Sergipe,0.0,2015-7
Sergipe,0.0,2016-7
Sergipe,0.0,2017-7
Sergipe,0.0,1998-8
Sergipe,0.0,1999-8
Sergipe,0.0,2000-8
Sergipe,0.0,2001-8
Sergipe,2.0,2002-8
Sergipe,0.0,2003-8
Sergipe,0.0,2004-8
Sergipe,0.0,2005-8
Sergipe,0.0,2006-8
Sergipe,0.0,2007-8
Sergipe,0.0,2008-8
Sergipe,0.0,2009-8
Sergipe,0.0,2010-8
Sergipe,1.0,2011-8
Sergipe,0.0,2012-8
Sergipe,0.0,2013-8
Sergipe,0.0,2014-8
Sergipe,0.0,2015-8
Sergipe,6.0,2016-8
Sergipe,0.0,2017-8
Sergipe,0.0,1998-9
Sergipe,0.0,1999-9
Sergipe,0.0,2000-9
Sergipe,1.0,2001-9
Sergipe,0.0,2002-9
Sergipe,3.0,2003-9
Sergipe,0.0,2004-9
Sergipe,2.0,2005-9
Sergipe,0.0,2006-9
Sergipe,0.0,2007-9
Sergipe,0.0,2008-9
Sergipe,1.0,2009-9
Sergipe,0.0,2010-9
Sergipe,0.0,2011-9
Sergipe,1.0,2012-9
Sergipe,1.0,2013-9
Sergipe,4.0,2014-9
Sergipe,1.0,2015-9
Sergipe,2.0,2016-9
Sergipe,0.0,2017-9
Sergipe,0.0,1998-10
Sergipe,0.0,1999-10
Sergipe,3.0,2000-10
Sergipe,5.0,2001-10
Sergipe,20.0,2002-10
Sergipe,2.0,2003-10
Sergipe,3.0,2004-10
Sergipe,11.0,2005-10
Sergipe,3.0,2006-10
Sergipe,3.0,2007-10
Sergipe,0.0,2008-10
Sergipe,1.0,2009-10
Sergipe,1.0,2010-10
Sergipe,5.0,2011-10
Sergipe,1.0,2012-10
Sergipe,3.0,2013-10
Sergipe,3.0,2014-10
Sergipe,6.0,2015-10
Sergipe,10.0,2016-10
Sergipe,0.0,2017-10
Sergipe,12.0,1998-11
Sergipe,3.0,1999-11
Sergipe,0.0,2000-11
Sergipe,5.0,2001-11
Sergipe,57.0,2002-11
Sergipe,2.0,2003-11
Sergipe,41.0,2004-11
Sergipe,23.0,2005-11
Sergipe,5.0,2006-11
Sergipe,7.0,2007-11
Sergipe,17.0,2008-11
Sergipe,9.0,2009-11
Sergipe,16.0,2010-11
Sergipe,4.0,2011-11
Sergipe,6.0,2012-11
Sergipe,7.0,2013-11
Sergipe,9.0,2014-11
Sergipe,47.0,2015-11
Sergipe,17.0,2016-11
Sergipe,1.0,2017-11
Sergipe,8.0,1998-12
Sergipe,5.0,1999-12
Sergipe,0.0,2000-12
Sergipe,5.0,2001-12
Sergipe,103.0,2002-12
Sergipe,36.0,2003-12
Sergipe,66.0,2004-12
Sergipe,29.0,2005-12
Sergipe,17.0,2006-12
Sergipe,33.0,2007-12
Sergipe,14.0,2008-12
Sergipe,21.0,2009-12
Sergipe,19.0,2010-12
Sergipe,36.0,2011-12
Sergipe,18.0,2012-12
Sergipe,9.0,2013-12
Sergipe,9.0,2014-12
Sergipe,63.0,2015-12
Sergipe,36.0,2016-12
Tocantins,0.0,1998-1
Tocantins,36.0,1999-1
Tocantins,15.0,2000-1
Tocantins,19.0,2001-1
Tocantins,35.0,2002-1
Tocantins,35.0,2003-1
Tocantins,40.0,2004-1
Tocantins,66.0,2005-1
Tocantins,91.0,2006-1
Tocantins,34.0,2007-1
Tocantins,28.0,2008-1
Tocantins,43.0,2009-1
Tocantins,79.0,2010-1
Tocantins,14.0,2011-1
Tocantins,12.0,2012-1
Tocantins,50.0,2013-1
Tocantins,89.0,2014-1
Tocantins,186.0,2015-1
Tocantins,42.0,2016-1
Tocantins,61.0,2017-1
Tocantins,0.0,1998-2
Tocantins,1.0,1999-2
Tocantins,6.0,2000-2
Tocantins,6.0,2001-2
Tocantins,48.0,2002-2
Tocantins,15.0,2003-2
Tocantins,7.0,2004-2
Tocantins,27.0,2005-2
Tocantins,14.0,2006-2
Tocantins,8.0,2007-2
Tocantins,6.0,2008-2
Tocantins,21.0,2009-2
Tocantins,32.0,2010-2
Tocantins,13.0,2011-2
Tocantins,45.0,2012-2
Tocantins,37.0,2013-2
Tocantins,73.0,2014-2
Tocantins,65.0,2015-2
Tocantins,383.0,2016-2
Tocantins,25.0,2017-2
Tocantins,0.0,1998-3
Tocantins,1.0,1999-3
Tocantins,4.0,2000-3
Tocantins,0.0,2001-3
Tocantins,33.0,2002-3
Tocantins,19.0,2003-3
Tocantins,23.0,2004-3
Tocantins,13.0,2005-3
Tocantins,11.0,2006-3
Tocantins,99.0,2007-3
Tocantins,4.0,2008-3
Tocantins,23.0,2009-3
Tocantins,120.0,2010-3
Tocantins,16.0,2011-3
Tocantins,80.0,2012-3
Tocantins,60.0,2013-3
Tocantins,58.0,2014-3
Tocantins,85.0,2015-3
Tocantins,165.0,2016-3
Tocantins,98.0,2017-3
Tocantins,0.0,1998-4
Tocantins,9.0,1999-4
Tocantins,0.0,2000-4
Tocantins,19.0,2001-4
Tocantins,37.0,2002-4
Tocantins,64.0,2003-4
Tocantins,52.0,2004-4
Tocantins,52.0,2005-4
Tocantins,4.0,2006-4
Tocantins,22.0,2007-4
Tocantins,46.0,2008-4
Tocantins,5.0,2009-4
Tocantins,419.0,2010-4
Tocantins,106.0,2011-4
Tocantins,226.0,2012-4
Tocantins,130.0,2013-4
Tocantins,187.0,2014-4
Tocantins,88.0,2015-4
Tocantins,369.0,2016-4
Tocantins,164.0,2017-4
Tocantins,0.0,1998-5
Tocantins,24.0,1999-5
Tocantins,69.0,2000-5
Tocantins,48.0,2001-5
Tocantins,138.0,2002-5
Tocantins,96.0,2003-5
Tocantins,350.0,2004-5
Tocantins,236.0,2005-5
Tocantins,35.0,2006-5
Tocantins,250.0,2007-5
Tocantins,81.0,2008-5
Tocantins,91.0,2009-5
Tocantins,580.0,2010-5
Tocantins,354.0,2011-5
Tocantins,467.0,2012-5
Tocantins,373.0,2013-5
Tocantins,618.0,2014-5
Tocantins,512.0,2015-5
Tocantins,778.0,2016-5
Tocantins,576.0,2017-5
Tocantins,252.0,1998-6
Tocantins,113.0,1999-6
Tocantins,278.0,2000-6
Tocantins,305.0,2001-6
Tocantins,396.0,2002-6
Tocantins,329.0,2003-6
Tocantins,1.079,2004-6
Tocantins,669.0,2005-6
Tocantins,289.0,2006-6
Tocantins,591.0,2007-6
Tocantins,282.0,2008-6
Tocantins,421.0,2009-6
Tocantins,767.0,2010-6
Tocantins,717.0,2011-6
Tocantins,922.0,2012-6
Tocantins,873.0,2013-6
Tocantins,1.3719999999999999,2014-6
Tocantins,1.15,2015-6
Tocantins,1.148,2016-6
Tocantins,1.32,2017-6
Tocantins,640.0,1998-7
Tocantins,373.0,1999-7
Tocantins,500.0,2000-7
Tocantins,830.0,2001-7
Tocantins,976.0,2002-7
Tocantins,762.0,2003-7
Tocantins,1.389,2004-7
Tocantins,1.082,2005-7
Tocantins,430.0,2006-7
Tocantins,982.0,2007-7
Tocantins,441.0,2008-7
Tocantins,989.0,2009-7
Tocantins,2.408,2010-7
Tocantins,1.001,2011-7
Tocantins,1.693,2012-7
Tocantins,1.393,2013-7
Tocantins,1.4040000000000001,2014-7
Tocantins,1.217,2015-7
Tocantins,2.737,2016-7
Tocantins,2.397,2017-7
Tocantins,3.747,1998-8
Tocantins,1.284,1999-8
Tocantins,1.949,2000-8
Tocantins,2.242,2001-8
Tocantins,3.0269999999999997,2002-8
Tocantins,1.339,2003-8
Tocantins,1.776,2004-8
Tocantins,1.84,2005-8
Tocantins,1.2770000000000001,2006-8
Tocantins,4.747,2007-8
Tocantins,845.0,2008-8
Tocantins,1.124,2009-8
Tocantins,7.865,2010-8
Tocantins,1.6680000000000001,2011-8
Tocantins,4.28,2012-8
Tocantins,1.81,2013-8
Tocantins,2.917,2014-8
Tocantins,2.54,2015-8
Tocantins,3.213,2016-8
Tocantins,3.536,2017-8
Tocantins,5.149,1998-9
Tocantins,3.415,1999-9
Tocantins,2.552,2000-9
Tocantins,4.8389999999999995,2001-9
Tocantins,5.314,2002-9
Tocantins,4.637,2003-9
Tocantins,5.308,2004-9
Tocantins,5.319,2005-9
Tocantins,2.9789999999999996,2006-9
Tocantins,6.829,2007-9
Tocantins,2.39,2008-9
Tocantins,2.017,2009-9
Tocantins,10.172,2010-9
Tocantins,4.658,2011-9
Tocantins,7.46,2012-9
Tocantins,2.445,2013-9
Tocantins,3.52,2014-9
Tocantins,5.51,2015-9
Tocantins,3.245,2016-9
Tocantins,10.737,2017-9
Tocantins,1.7380000000000002,1998-10
Tocantins,1.3780000000000001,1999-10
Tocantins,1.053,2000-10
Tocantins,684.0,2001-10
Tocantins,1.537,2002-10
Tocantins,1.339,2003-10
Tocantins,1.6580000000000001,2004-10
Tocantins,2.9130000000000003,2005-10
Tocantins,1.176,2006-10
Tocantins,2.252,2007-10
Tocantins,2.832,2008-10
Tocantins,718.0,2009-10
Tocantins,2.272,2010-10
Tocantins,1.591,2011-10
Tocantins,3.68,2012-10
Tocantins,2.155,2013-10
Tocantins,4.0,2014-10
Tocantins,4.843999999999999,2015-10
Tocantins,2.032,2016-10
Tocantins,2.969,2017-10
Tocantins,1.0,1998-11
Tocantins,29.0,1999-11
Tocantins,96.0,2000-11
Tocantins,100.0,2001-11
Tocantins,207.0,2002-11
Tocantins,146.0,2003-11
Tocantins,424.0,2004-11
Tocantins,271.0,2005-11
Tocantins,108.0,2006-11
Tocantins,147.0,2007-11
Tocantins,104.0,2008-11
Tocantins,251.0,2009-11
Tocantins,283.0,2010-11
Tocantins,144.0,2011-11
Tocantins,179.0,2012-11
Tocantins,345.0,2013-11
Tocantins,451.0,2014-11
Tocantins,833.0,2015-11
Tocantins,623.0,2016-11
Tocantins,434.0,2017-11
Tocantins,9.0,1998-12
Tocantins,16.0,1999-12
Tocantins,20.0,2000-12
Tocantins,21.0,2001-12
Tocantins,39.0,2002-12
Tocantins,109.0,2003-12
Tocantins,96.0,2004-12
Tocantins,53.0,2005-12
Tocantins,15.0,2006-12
Tocantins,13.0,2007-12
Tocantins,7.0,2008-12
Tocantins,46.0,2009-12
Tocantins,72.0,2010-12
Tocantins,105.0,2011-12
Tocantins,128.0,2012-12
Tocantins,85.0,2013-12
Tocantins,223.0,2014-12
Tocantins,373.0,2015-12
Tocantins,119.0,2016-12
