cidade,area,quartos,banheiros,vagas,andar,animal,mobiliado,condominio,aluguel,iptu,seguro_incendio,valor_total
1,79,2,1,0,0,aceita,não,0.0,2100,218.0,27,2345
1,170,3,3,3,0,aceita,não,0.0,3500,209.0,53,3762
1,120,3,2,1,6,aceita,não,850.0,3200,120.0,41,4211
0,206,3,2,3,15,aceita,não,1900.0,3910,417.0,50,6277
1,249,3,3,1,9,aceita,sim,2250.0,8500,420.0,108,11280
1,120,4,4,2,5,aceita,não,2500.0,9500,116.0,121,12240
0,260,3,4,4,0,aceita,não,900.0,2800,129.0,43,3872
0,120,2,1,0,3,aceita,não,830.0,1100,95.0,14,2039
1,400,4,6,4,0,aceita,não,0.0,15000,1875.0,226,17100
1,165,3,1,3,0,aceita,não,0.0,3400,384.0,52,3836
1,55,2,1,1,6,não aceita,não,450.0,1800,111.0,23,2384
1,75,3,2,2,12,não aceita,sim,800.0,2236,64.0,29,3129
0,402,4,5,2,0,aceita,sim,450.0,7500,63.0,113,8126
0,58,2,1,1,2,aceita,não,332.0,1200,25.0,16,1573
1,50,1,1,0,0,não aceita,não,0.0,1220,0.0,19,1239
1,60,4,4,1,5,aceita,não,700.0,2120,100.0,27,2947
1,280,4,5,4,18,não aceita,não,3600.0,12000,917.0,153,16670
1,214,4,4,3,5,aceita,não,2638.0,6520,1187.0,83,10430
1,110,3,1,0,0,aceita,não,0.0,2000,0.0,31,2031
1,35,1,2,1,3,não aceita,sim,830.0,3081,0.0,9,3920
1,320,3,3,8,0,aceita,não,0.0,5500,572.0,83,6155
1,50,1,1,0,1,aceita,não,50.0,750,25.0,10,835
1,128,3,3,0,3,aceita,sim,2500.0,12000,500.0,153,15150
1,70,2,1,1,1,aceita,não,300.0,1100,14.0,14,1428
1,277,3,2,1,11,aceita,não,2332.0,7800,601.0,99,10830
1,200,4,4,3,9,aceita,sim,2800.0,5000,1211.0,64,9075
1,70,2,2,1,1,aceita,não,280.0,1000,138.0,13,1431
1,50,1,1,1,3,aceita,não,455.0,1900,0.0,25,2380
1,130,3,3,2,3,aceita,não,1140.0,4000,292.0,51,5483
1,600,6,5,5,0,aceita,sim,0.0,12000,3334.0,181,15520
1,135,3,3,0,1,não aceita,não,1400.0,3810,167.0,49,5426
1,27,1,1,0,5,não aceita,não,1405.0,3500,1.0,45,4951
1,197,3,1,2,0,aceita,não,0.0,2100,290.0,32,2422
1,400,10,5,8,0,aceita,não,0.0,10900,1417.0,164,12480
0,92,3,2,3,1,aceita,sim,752.0,2525,0.0,32,3309
1,119,3,3,1,8,não aceita,sim,790.0,3750,135.0,48,4723
1,16,1,1,0,2,aceita,não,397.0,899,18.0,12,1326
1,45,2,1,1,8,aceita,não,450.0,2010,3.0,26,2489
1,57,2,1,1,5,aceita,sim,550.0,2450,63.0,32,3095
1,22,1,1,0,5,aceita,não,423.0,1600,0.0,21,2044
1,116,3,2,2,5,aceita,não,1884.0,3800,518.0,49,6251
1,33,1,1,0,3,aceita,não,350.0,1650,0.0,21,2021
0,250,4,4,0,0,aceita,não,750.0,3825,369.0,58,5002
1,128,2,3,2,1,aceita,não,1500.0,7500,334.0,96,9430
1,58,2,2,0,2,aceita,não,940.0,1250,107.0,16,2313
1,105,3,2,2,6,aceita,não,1002.0,2583,35.0,33,3653
1,41,1,1,1,3,aceita,sim,534.0,2800,133.0,36,3503
1,90,3,1,1,1,aceita,não,1000.0,3000,50.0,39,4089
1,100,3,3,2,2,não aceita,não,1300.0,2300,363.0,30,3993
1,890,5,6,8,0,não aceita,não,0.0,11000,9500.0,166,20670
1,180,3,4,3,5,aceita,sim,2800.0,9000,1125.0,115,13040
1,136,3,3,2,8,não aceita,sim,1535.0,9900,482.0,126,12040
1,175,1,3,2,19,não aceita,sim,900.0,4142,0.0,53,5095
0,100,3,2,2,3,aceita,não,885.0,1200,80.0,16,2181
1,65,2,2,1,9,aceita,não,541.0,1550,117.0,20,2228
1,50,2,1,0,2,não aceita,não,1000.0,1000,45.0,13,2058
1,105,3,3,1,5,aceita,não,980.0,2150,0.0,28,3158
1,108,3,3,2,3,aceita,não,1800.0,4800,393.0,61,7054
1,55,1,1,0,1,não aceita,não,150.0,730,0.0,10,890
1,46,2,1,1,5,aceita,não,500.0,1418,0.0,6,1924
1,71,3,4,0,0,aceita,não,0.0,4000,0.0,61,4061
1,93,3,2,2,10,aceita,não,1040.0,2600,240.0,33,3913
1,60,2,2,1,11,aceita,sim,1680.0,6000,200.0,77,7957
1,250,3,2,5,0,não aceita,não,0.0,4500,1000.0,68,5568
1,150,3,3,2,3,aceita,sim,2100.0,2000,584.0,26,4710
1,90,2,1,1,1,aceita,não,1000.0,3000,50.0,39,4089
1,140,3,3,3,7,não aceita,não,2200.0,8000,800.0,102,11100
0,68,2,1,0,0,aceita,não,0.0,1650,14.0,25,1689
1,530,4,5,6,0,aceita,não,0.0,5950,1200.0,90,7240
1,141,4,3,2,3,aceita,não,1500.0,4325,542.0,55,6422
1,44,2,1,0,3,aceita,não,490.0,1200,30.0,16,1736
1,50,2,1,1,1,não aceita,não,520.0,1439,,19,1978
1,216,3,5,0,14,não aceita,sim,3200.0,15000,1500.0,191,19890
1,60,2,2,1,1,aceita,não,862.0,2514,0.0,32,3408
1,20,1,1,0,0,aceita,não,20.0,1200,25.0,19,1264
1,250,3,4,0,1,aceita,sim,2000.0,10000,1667.0,127,13790
0,92,3,2,2,13,aceita,sim,720.0,3200,139.0,41,4100
1,90,2,1,1,0,não aceita,não,0.0,2250,0.0,34,2284
1,60,2,2,2,2,aceita,não,2340.0,3570,284.0,46,6240
1,32,1,1,0,1,não aceita,não,26.0,1290,33.0,17,1366
1,50,1,1,1,0,aceita,não,,2592,0.0,24,2616
1,250,4,5,4,1,aceita,não,4200.0,12000,1667.0,153,18020
1,350,4,5,4,2,aceita,sim,5000.0,15000,0.0,191,20190
0,73,3,2,2,6,não aceita,não,812.0,1500,204.0,20,2536
1,74,3,2,1,14,aceita,não,510.0,1980,8.0,26,2524
0,200,3,2,3,0,aceita,não,0.0,2000,153.0,31,2184
1,230,2,3,1,1,aceita,sim,3000.0,12000,450.0,153,15600
1,200,3,2,5,0,aceita,não,0.0,7000,963.0,106,8069
1,40,2,1,0,16,não aceita,não,300.0,1644,0.0,21,1965
1,71,2,1,1,7,aceita,não,785.0,2559,0.0,32,3376
0,200,3,3,2,0,aceita,não,650.0,2210,184.0,34,3078
1,60,2,1,0,0,aceita,não,0.0,1700,245.0,26,1971
1,170,6,5,1,0,aceita,não,0.0,3468,0.0,53,3521
1,298,4,6,5,0,aceita,sim,0.0,8450,750.0,128,9328
1,75,3,2,1,8,não aceita,não,705.0,1900,70.0,25,2700
1,480,4,6,5,0,aceita,não,0.0,15000,1572.0,226,16800
1,142,3,4,2,4,aceita,não,1100.0,4500,375.0,58,6033
1,77,3,1,2,6,aceita,não,900.0,3400,191.0,44,4535
1,15,1,1,0,1,não aceita,sim,0.0,1550,0.0,20,1570
1,350,3,4,3,8,aceita,sim,2430.0,8000,1250.0,102,11780
1,35,1,1,0,0,não aceita,não,0.0,1100,84.0,17,1201
1,350,7,4,2,0,não aceita,não,0.0,8000,1250.0,121,9371
1,60,2,2,2,6,aceita,não,700.0,2200,195.0,28,3123
1,125,3,2,1,9,aceita,não,1000.0,4655,200.0,59,5914
1,68,2,2,2,8,aceita,sim,1030.0,3419,236.0,44,4729
1,280,3,4,2,0,aceita,não,0.0,7000,584.0,106,7690
1,390,4,4,5,8,não aceita,sim,8500.0,8600,3917.0,109,21130
1,198,5,5,2,1,aceita,não,1500.0,3801,554.0,49,5904
1,330,6,4,3,0,aceita,não,0.0,13000,1156.0,196,14350
1,430,4,3,4,0,aceita,não,0.0,8500,1427.0,128,10060
1,79,3,2,2,11,aceita,não,1200.0,2600,314.0,33,4147
1,100,1,1,0,0,não aceita,não,,950,0.0,15,965
1,130,2,1,0,0,aceita,sim,0.0,4450,584.0,67,5101
1,130,3,2,0,1,aceita,sim,550.0,4800,215.0,61,5626
1,80,2,2,1,0,aceita,não,0.0,2600,417.0,40,3057
1,45,2,1,0,0,não aceita,não,70.0,1450,43.0,22,1585
0,45,1,1,1,15,aceita,não,653.0,880,38.0,12,1583
1,180,4,4,2,10,aceita,não,1900.0,5500,507.0,70,7977
0,84,3,1,1,3,aceita,não,950.0,1200,147.0,16,2313
1,225,4,5,4,22,aceita,sim,2000.0,9000,1192.0,115,12310
1,230,4,3,4,17,não aceita,sim,2217.0,6000,745.0,77,9039
0,350,2,2,2,0,aceita,não,0.0,4300,150.0,65,4515
1,45,1,1,0,0,não aceita,não,,1200,0.0,19,1219
1,208,4,4,3,1,aceita,sim,2860.0,8000,1672.0,102,12630
1,48,2,1,1,12,não aceita,não,405.0,2050,104.0,26,2585
1,360,4,5,2,7,aceita,não,2600.0,15000,1167.0,191,18960
0,74,3,2,1,4,aceita,não,390.0,1000,24.0,13,1427
1,37,1,1,1,20,aceita,não,530.0,3700,59.0,47,4336
1,260,5,5,4,20,não aceita,não,4000.0,8000,2620.0,102,14720
1,60,2,1,0,2,aceita,não,200.0,1445,0.0,19,1664
1,50,2,1,0,1,aceita,não,54.0,2000,42.0,26,2122
1,220,3,4,4,10,aceita,não,3500.0,7000,1000.0,89,11590
1,375,4,4,3,0,aceita,não,0.0,6400,75.0,97,6572
1,55,2,1,1,19,aceita,sim,608.0,2100,84.0,27,2819
1,35,1,1,0,1,não aceita,não,250.0,1305,0.0,17,1572
1,80,1,1,0,0,não aceita,não,0.0,2000,200.0,26,2226
1,700,5,8,3,0,aceita,não,0.0,12000,1000.0,181,13180
0,80,3,1,0,6,aceita,não,500.0,1000,30.0,13,1543
1,300,3,3,2,11,aceita,sim,2600.0,7650,500.0,97,10850
0,420,5,3,3,0,não aceita,não,,4000,142.0,61,4203
1,190,3,4,4,5,aceita,não,3600.0,11000,1584.0,140,16320
1,300,4,5,4,9,aceita,sim,4300.0,7000,1417.0,89,12810
0,50,1,1,0,2,aceita,não,450.0,1080,15.0,14,1559
1,45,1,1,0,1,não aceita,não,,1100,0.0,17,1117
1,64,2,1,1,24,não aceita,não,592.0,1817,84.0,24,2517
1,140,3,4,3,8,aceita,sim,1250.0,9500,775.0,121,11650
1,89,2,3,1,0,aceita,sim,360.0,5700,204.0,73,6337
1,50,2,2,1,0,não aceita,não,200.0,2175,234.0,33,2642
1,200,3,2,3,0,aceita,não,0.0,3950,800.0,60,4810
1,80,2,1,0,16,aceita,não,417.0,1863,0.0,8,2288
1,400,4,3,2,0,aceita,não,0.0,8000,1417.0,121,9538
1,53,2,2,1,7,aceita,não,450.0,2350,0.0,30,2830
0,63,2,1,1,0,não aceita,não,352.0,1750,90.0,23,2215
1,200,2,3,1,2,não aceita,sim,2300.0,13000,625.0,165,16090
1,50,2,1,1,7,não aceita,sim,465.0,1357,0.0,6,1828
1,260,4,4,3,13,aceita,não,4070.0,15000,1500.0,191,20760
0,78,2,1,1,8,aceita,não,605.0,1468,106.0,19,2198
1,368,4,5,4,1,aceita,não,4210.0,5000,2661.0,64,11940
1,32,1,1,1,14,não aceita,sim,2000.0,1700,125.0,22,3847
1,83,3,2,2,11,aceita,não,888.0,7521,221.0,96,8726
1,140,3,3,2,0,aceita,não,0.0,3800,200.0,58,4058
1,155,4,5,3,14,não aceita,não,1850.0,6000,625.0,77,8552
1,102,2,1,0,3,aceita,não,538.0,2000,109.0,26,2673
0,120,3,3,3,8,não aceita,não,700.0,2700,167.0,35,3602
1,103,3,2,1,0,aceita,não,,4200,250.0,64,4514
0,230,3,3,3,6,aceita,não,3200.0,4500,534.0,58,8292
1,340,4,3,8,0,aceita,não,0.0,13000,1167.0,196,14360
0,480,3,6,4,0,aceita,não,700.0,5400,584.0,82,6766
1,400,5,5,5,0,aceita,não,0.0,6400,2500.0,97,8997
0,58,2,1,1,3,aceita,não,289.0,950,11.0,13,1263
1,92,2,1,1,16,aceita,não,1760.0,6000,400.0,77,8237
0,151,2,2,1,8,aceita,sim,900.0,2000,262.0,26,3188
1,42,1,1,1,7,não aceita,sim,743.0,2800,209.0,36,3788
1,170,3,2,2,0,aceita,não,0.0,4200,309.0,64,4573
1,180,4,3,2,11,aceita,sim,1880.0,9000,460.0,115,11460
1,23,1,1,0,23,aceita,não,399.0,2100,42.0,27,2568
1,285,4,4,4,17,aceita,não,3100.0,15000,973.0,191,19260
1,277,3,3,0,11,aceita,não,2332.0,8500,550.0,108,11490
1,214,3,2,5,4,aceita,não,4226.0,14000,2469.0,178,20870
1,230,3,4,1,8,aceita,sim,2500.0,6750,584.0,86,9920
1,200,4,4,2,9,aceita,sim,3700.0,7000,850.0,89,11640
1,20,1,1,0,0,aceita,sim,0.0,2460,300.0,37,2797
1,28,1,1,0,1,não aceita,sim,,1750,0.0,23,1773
1,90,2,2,0,0,aceita,não,0.0,1750,0.0,27,1777
1,112,3,2,3,3,aceita,não,1251.0,2500,332.0,32,4115
1,224,4,5,2,0,aceita,não,0.0,3800,731.0,58,4589
1,214,4,6,4,4,aceita,sim,2000.0,11000,780.0,140,13920
1,42,1,1,0,3,aceita,sim,949.0,2456,0.0,9,3414
1,80,2,1,0,0,não aceita,não,0.0,1400,100.0,22,1522
1,160,3,3,2,0,aceita,não,0.0,2500,192.0,38,2730
1,34,1,1,0,9,aceita,não,310.0,4600,55.0,59,5024
0,189,3,3,3,19,aceita,não,1000.0,9800,506.0,125,11430
1,30,1,1,0,4,aceita,sim,350.0,3200,0.0,41,3591
1,311,4,5,6,4,aceita,sim,5083.0,14000,3461.0,178,22720
1,92,3,1,0,1,não aceita,sim,150.0,1700,13.0,22,1885
1,48,2,1,1,3,aceita,não,328.0,1550,54.0,20,1952
1,192,3,1,0,0,não aceita,não,0.0,1600,125.0,25,1750
0,145,4,3,2,8,aceita,não,1800.0,5700,292.0,73,7865
1,33,1,1,1,18,não aceita,sim,1500.0,3500,0.0,45,5045
1,16,1,1,0,1,não aceita,não,0.0,850,59.0,11,920
1,80,2,2,1,8,aceita,sim,1100.0,3452,190.0,44,4786
0,60,2,1,1,3,aceita,não,505.0,450,48.0,6,1009
1,79,3,2,2,3,aceita,não,995.0,2200,146.0,28,3369
1,193,2,4,4,7,aceita,não,1948.0,13000,1323.0,165,16440
1,300,3,3,5,0,aceita,não,0.0,5400,834.0,82,6316
1,90,3,1,1,2,aceita,não,1000.0,3000,50.0,39,4089
1,55,2,2,1,2,aceita,sim,100.0,1200,39.0,16,1355
1,130,4,4,3,2,aceita,não,1160.0,3000,459.0,39,4658
0,67,3,1,1,1,não aceita,não,351.0,900,40.0,12,1303
0,70,1,2,1,6,aceita,sim,1500.0,2500,0.0,32,4032
1,105,3,3,2,4,não aceita,não,1380.0,2720,417.0,35,4552
1,400,3,5,5,0,aceita,não,0.0,12500,0.0,188,12690
1,44,1,1,0,6,aceita,não,660.0,2800,110.0,36,3606
1,50,1,1,1,10,não aceita,sim,1436.0,7800,359.0,99,9694
1,70,1,1,0,0,aceita,não,0.0,1200,34.0,19,1253
1,174,3,1,2,0,aceita,não,0.0,3600,284.0,55,3939
1,84,3,2,2,7,aceita,sim,540.0,2200,71.0,28,2839
1,100,2,1,1,11,aceita,não,1173.0,4000,120.0,51,5344
1,250,4,3,3,0,aceita,não,0.0,4350,250.0,66,4666
1,48,1,1,1,2,não aceita,não,867.0,2300,133.0,30,3330
1,64,2,1,1,16,não aceita,não,592.0,1727,84.0,22,2425
1,104,3,3,2,8,não aceita,não,1400.0,4000,350.0,51,5801
1,347,4,5,4,5,aceita,sim,3500.0,12000,1500.0,153,17150
1,66,2,2,1,4,não aceita,não,1100.0,1868,125.0,24,3117
1,100,2,3,2,9,aceita,não,,12960,0.0,165,13130
1,67,2,2,1,9,aceita,não,730.0,1970,205.0,25,2930
1,120,3,3,2,0,aceita,não,0.0,2900,375.0,44,3319
0,45,1,1,0,4,aceita,não,290.0,700,0.0,3,993
1,40,1,1,0,0,não aceita,sim,0.0,860,59.0,13,932
1,127,3,4,2,6,não aceita,sim,1227.0,3500,250.0,45,5022
0,54,2,1,1,3,aceita,não,286.0,1099,23.0,14,1422
0,78,3,2,2,3,aceita,sim,755.0,2150,37.0,28,2970
1,524,4,5,3,0,aceita,sim,0.0,11050,1167.0,167,12380
1,25,1,1,0,2,não aceita,sim,0.0,1750,0.0,23,1773
1,150,3,3,1,9,aceita,não,1700.0,13000,305.0,165,15170
1,163,3,4,3,13,aceita,sim,2900.0,3000,822.0,39,6761
0,380,3,3,5,0,aceita,não,1300.0,6500,413.0,98,8311
1,55,1,2,0,1,aceita,não,0.0,1400,0.0,18,1418
1,162,2,2,1,12,aceita,sim,1420.0,5000,0.0,64,6484
0,53,2,1,1,1,aceita,não,310.0,510,16.0,7,843
1,330,4,2,5,0,aceita,não,0.0,1870,400.0,29,2299
1,33,1,1,1,5,aceita,sim,613.0,3700,109.0,47,4469
1,80,4,2,1,0,aceita,não,0.0,2700,0.0,41,2741
1,400,3,4,5,0,aceita,sim,0.0,9500,1875.0,143,11520
1,116,3,4,2,4,aceita,não,1036.0,8000,584.0,102,9722
1,140,3,4,3,18,aceita,não,1100.0,4000,489.0,51,5640
1,210,4,4,3,0,aceita,sim,0.0,4700,375.0,71,5146
1,52,2,1,0,4,aceita,não,0.0,1340,0.0,17,1357
1,25,1,1,1,4,não aceita,sim,1449.0,3070,700.0,39,5258
1,450,8,5,5,0,aceita,não,,8000,1000.0,121,9121
1,44,1,1,0,4,não aceita,não,410.0,1450,0.0,19,1879
1,50,1,1,0,0,aceita,não,0.0,700,45.0,11,756
1,56,2,2,1,7,aceita,não,790.0,3100,100.0,40,4030
0,119,2,2,0,10,aceita,sim,1350.0,5150,135.0,66,6701
1,100,3,2,2,10,aceita,não,885.0,3500,221.0,45,4651
0,200,3,5,4,0,aceita,sim,603.0,5500,179.0,83,6365
1,102,3,2,1,10,aceita,não,950.0,3315,75.0,42,4382
1,65,2,2,2,4,aceita,não,1000.0,5000,110.0,64,6174
1,213,4,5,4,18,aceita,não,3900.0,9900,1084.0,126,15010
1,210,3,5,5,20,aceita,sim,2000.0,8000,1146.0,102,11250
1,74,2,2,2,8,não aceita,não,870.0,3300,270.0,42,4482
1,178,4,5,4,27,aceita,não,1500.0,9800,96.0,125,11520
1,90,2,1,1,1,aceita,não,1000.0,3000,50.0,39,4089
1,200,3,3,2,8,aceita,não,2500.0,12000,834.0,153,15490
0,70,3,1,1,11,aceita,sim,450.0,1450,62.0,19,1981
0,53,2,2,1,0,aceita,sim,443.0,1900,54.0,25,2422
0,68,3,1,1,2,aceita,não,555.0,1100,50.0,14,1719
1,60,2,1,1,6,aceita,não,660.0,2800,98.0,36,3594
1,62,2,1,1,3,aceita,não,610.0,1250,50.0,16,1926
0,37,1,1,1,2,aceita,não,478.0,555,0.0,8,1041
0,50,1,1,1,14,aceita,sim,735.0,1300,184.0,17,2236
1,45,1,1,2,7,aceita,não,695.0,1700,170.0,22,2587
1,50,2,2,1,3,não aceita,não,840.0,3700,142.0,47,4729
1,76,3,1,2,2,aceita,sim,900.0,2340,270.0,30,3540
1,71,2,2,1,0,aceita,não,250.0,1830,153.0,24,2257
1,270,4,5,2,4,aceita,não,4300.0,5500,1115.0,70,10990
1,90,2,2,2,17,aceita,sim,1500.0,12200,454.0,155,14310
1,93,3,2,2,18,aceita,não,1000.0,3400,209.0,44,4653
1,140,3,4,2,2,aceita,não,1400.0,2800,517.0,36,4753
1,75,1,1,1,11,aceita,não,650.0,1500,150.0,20,2320
1,62,2,2,1,3,aceita,não,1140.0,2650,120.0,34,3944
1,65,3,2,1,6,aceita,não,861.0,2039,0.0,26,2926
1,93,3,3,2,7,aceita,sim,1230.0,3750,359.0,48,5387
1,50,1,1,0,0,não aceita,não,0.0,1093,0.0,17,1110
0,63,2,1,1,0,não aceita,não,352.0,1750,90.0,23,2215
1,350,4,5,5,17,aceita,sim,2400.0,15000,2400.0,191,19990
1,447,5,4,6,0,aceita,não,0.0,15000,0.0,226,15230
1,194,4,3,2,7,aceita,não,2600.0,2999,643.0,38,6280
1,200,4,2,4,0,aceita,não,0.0,5800,1143.0,88,7031
1,54,2,2,2,5,aceita,não,691.0,2735,109.0,11,3546
1,180,2,1,4,0,aceita,não,0.0,7000,834.0,106,7940
1,140,3,2,1,13,aceita,não,1141.0,2900,148.0,37,4226
1,127,3,2,2,9,aceita,não,1500.0,4000,505.0,51,6056
1,120,2,3,0,2,aceita,não,904.0,3300,195.0,42,4441
1,225,4,2,2,11,aceita,não,2150.0,6500,642.0,83,9375
1,87,3,2,2,9,não aceita,não,940.0,2600,234.0,33,3807
0,66,1,1,2,2,aceita,não,577.0,1600,41.0,21,2239
1,120,3,3,2,0,aceita,não,0.0,8900,371.0,134,9405
1,500,3,6,0,0,aceita,não,0.0,7000,1667.0,106,8773
1,190,4,4,3,17,aceita,não,2263.0,6000,899.0,77,9239
0,65,2,2,1,4,não aceita,não,412.0,1000,45.0,13,1470
1,65,2,2,1,10,aceita,não,913.0,2613,,22,3548
1,258,4,5,3,4,aceita,sim,3700.0,5000,1084.0,64,9848
1,70,1,2,0,2,aceita,não,450.0,2035,111.0,26,2622
1,84,2,2,0,5,aceita,sim,550.0,2500,0.0,32,3082
1,50,1,1,0,0,não aceita,não,0.0,880,17.0,14,911
1,220,4,4,3,1,aceita,não,2200.0,3500,1084.0,45,6829
1,56,2,2,2,17,aceita,sim,580.0,2500,36.0,32,3148
1,189,3,3,0,5,aceita,não,1950.0,4100,375.0,52,6477
1,35,1,1,1,24,aceita,sim,540.0,2200,140.0,28,2908
1,25,1,1,0,7,não aceita,sim,290.0,2000,130.0,26,2446
1,200,3,3,3,0,aceita,não,0.0,2700,0.0,41,2741
1,35,1,1,1,1,não aceita,sim,444.0,3486,124.0,45,4099
0,66,2,1,1,0,aceita,não,265.0,1100,34.0,14,1413
1,310,4,4,4,21,aceita,não,4700.0,14000,1751.0,178,20630
1,200,3,4,8,0,aceita,não,0.0,7000,25.0,106,7131
1,54,2,2,1,12,aceita,não,954.0,2800,192.0,36,3982
1,200,3,4,2,3,aceita,não,4475.0,9800,820.0,125,15220
0,80,2,2,1,1,aceita,sim,420.0,3000,107.0,39,3566
0,79,2,1,1,3,não aceita,não,245.0,1000,25.0,13,1283
1,120,3,3,3,1,aceita,não,1350.0,2100,459.0,27,3936
1,44,1,1,1,5,aceita,sim,760.0,2572,91.0,33,3456
1,55,2,1,1,4,aceita,não,671.0,1100,0.0,14,1785
1,182,3,3,5,0,aceita,não,0.0,4200,250.0,64,4514
1,40,1,1,1,10,não aceita,sim,1300.0,4860,154.0,62,6376
1,42,1,1,0,7,aceita,sim,398.0,2150,0.0,28,2576
1,20,1,1,0,0,aceita,sim,602.0,1800,130.0,23,2555
1,115,3,2,1,9,aceita,sim,1082.0,6300,224.0,80,7686
1,80,1,1,1,0,não aceita,não,0.0,700,192.0,11,903
1,102,3,3,2,15,aceita,não,1100.0,4271,150.0,55,5576
1,120,3,3,1,5,aceita,não,1656.0,3000,189.0,39,4884
1,35,1,1,1,1,não aceita,sim,444.0,3486,124.0,45,4099
1,420,4,6,4,0,aceita,não,300.0,6500,417.0,98,7315
1,55,1,1,1,4,não aceita,sim,812.0,3200,0.0,41,4053
1,37,1,1,0,1,aceita,não,381.0,850,0.0,11,1242
0,74,3,2,2,15,aceita,não,612.0,4200,229.0,54,5095
1,50,1,1,0,2,não aceita,não,400.0,2400,89.0,31,2920
1,200,3,2,3,0,aceita,sim,0.0,6000,209.0,91,6300
1,1600,4,5,12,0,aceita,não,1.0,7900,5000.0,119,13020
1,133,2,3,3,0,não aceita,não,0.0,3500,217.0,53,3770
1,140,3,3,2,0,aceita,não,0.0,5000,300.0,76,5376
1,35,1,1,0,16,não aceita,sim,2000.0,1500,309.0,20,3829
1,273,3,5,4,5,aceita,não,2695.0,10900,1057.0,139,14790
1,140,2,3,2,2,aceita,não,1600.0,4000,250.0,51,5901
1,40,1,1,1,5,aceita,não,512.0,2100,13.0,27,2652
1,72,2,1,0,1,aceita,não,864.0,1020,0.0,13,1897
1,200,3,4,3,6,aceita,sim,1800.0,5058,1200.0,65,8123
1,250,2,2,8,0,aceita,sim,0.0,4500,459.0,68,5027
1,120,3,2,2,0,aceita,não,0.0,4800,192.0,73,5065
1,300,3,4,3,1,aceita,sim,3000.0,4000,0.0,51,7051
0,160,2,1,2,0,aceita,não,0.0,3950,125.0,60,4135
0,75,3,2,2,10,aceita,não,630.0,1800,134.0,13,2577
1,200,4,4,2,4,aceita,não,2600.0,3500,600.0,45,6745
1,300,3,2,0,0,aceita,sim,0.0,8300,217.0,125,8642
1,400,4,6,1,8,não aceita,não,3355.0,4000,2650.0,51,10060
1,50,1,1,0,0,não aceita,não,,1150,50.0,18,1218
0,46,1,1,1,5,aceita,sim,1300.0,1950,0.0,25,3275
1,80,2,3,0,0,aceita,não,,1700,84.0,26,1810
1,64,2,2,2,25,não aceita,não,865.0,3500,0.0,45,4410
1,97,2,2,0,9,não aceita,não,850.0,4550,0.0,33,5433
1,151,3,3,3,13,aceita,não,1900.0,4000,292.0,51,6243
1,240,3,4,4,0,não aceita,não,0.0,4000,370.0,61,4431
1,20,1,1,0,0,aceita,sim,602.0,1800,130.0,23,2555
1,998,7,10,4,0,aceita,sim,0.0,15000,5000.0,226,20230
1,391,4,5,2,15,aceita,não,2900.0,10000,1999.0,127,15030
1,221,3,5,4,9,aceita,não,1554.0,10850,643.0,138,13190
1,114,1,1,1,6,aceita,não,987.0,2800,208.0,36,4031
0,83,2,1,1,1,não aceita,não,480.0,1000,50.0,13,1543
0,58,2,1,1,2,aceita,não,332.0,1200,25.0,16,1573
1,400,5,4,5,0,não aceita,não,0.0,13970,417.0,210,14590
0,73,3,2,1,1,aceita,não,791.0,1800,135.0,23,2749
0,135,2,2,2,2,aceita,não,1175.0,3800,255.0,49,5279
1,193,4,4,4,3,não aceita,não,1700.0,9000,917.0,115,11730
1,33,1,1,0,14,não aceita,sim,300.0,2300,0.0,30,2630
1,125,3,3,1,9,aceita,não,674.0,2500,25.0,32,3231
1,130,4,3,1,1,aceita,não,1750.0,5400,290.0,69,7509
1,307,4,6,4,0,aceita,sim,0.0,9100,1839.0,137,11080
1,17,1,1,0,1,não aceita,sim,300.0,2400,50.0,31,2781
1,57,2,2,1,15,aceita,não,520.0,1911,,20,2541
1,227,4,4,3,5,aceita,não,4200.0,6900,1534.0,88,12720
0,49,1,1,0,3,aceita,não,417.0,583,23.0,8,1031
1,200,4,4,3,4,aceita,não,4235.0,4970,1648.0,63,10920
1,330,4,4,5,0,aceita,sim,0.0,10000,750.0,151,10900
1,52,2,1,1,2,aceita,sim,470.0,1598,0.0,6,2074
1,240,4,4,5,14,aceita,não,2400.0,4500,750.0,58,7708
1,73,3,2,1,10,aceita,não,1000.0,3500,0.0,45,4545
1,60,1,1,0,4,não aceita,não,400.0,999,0.0,13,1412
1,39,1,1,1,1,aceita,sim,1144.0,2500,301.0,32,3977
0,270,4,4,8,0,aceita,não,0.0,3200,144.0,49,3393
1,244,3,4,2,0,aceita,não,0.0,4500,535.0,68,5103
1,242,3,4,2,2,aceita,não,2200.0,5000,952.0,64,8216
1,200,5,3,2,1,aceita,não,1480.0,9000,259.0,115,10850
1,47,2,1,1,1,não aceita,sim,560.0,1390,0.0,18,1968
0,51,1,1,1,1,aceita,não,670.0,820,90.0,11,1591
0,44,1,1,1,7,não aceita,não,370.0,650,10.0,9,1039
1,140,3,2,1,13,aceita,não,1300.0,1486,,7,2793
1,120,3,3,3,18,aceita,não,1200.0,2300,,30,3530
1,31,1,1,0,3,não aceita,sim,371.0,1900,0.0,25,2296
1,72,2,2,1,11,aceita,não,920.0,3570,0.0,46,4536
1,26,1,1,0,6,aceita,sim,250.0,2300,42.0,30,2622
